review_id,review_text,rating,rating_text
en_0629106,"Can’t get gel formula from Subscribe & Save

Works fantastic. My beef is you cannot get the clear gel from subscribe & save. They only do the cream version. Why?",2,2
en_0877887,"Great product

Received exactly what I wanted",4,4
en_0527208,"Loved the product

I bought it for daughters 4th birthday cake. It worked perfectly. Loved the product.",4,4
en_0133242,"Cheap product

Very small sitting between arm rest. Cheap plastic",1,1
en_0825640,"Four Stars

This ran a little small, but served the purpose for what I was looking for.",3,3
en_0855345,"way to small

would maybe fit a hamster, its not fit cats at all",0,0
en_0820314,"Cheap Materials.

Fits both me and my Apple Watch perfectly. Cheap material that looks good for a couple of weeks but wears poorly. You get what you pay for.",1,1
en_0035920,"Oops

Returned wasn't what I wanted",0,0
en_0554406,"Send colors wanted before 2 day period or you’ll get screwed

Garbage. Sent me the wrong colors and won’t give me a refund.",0,0
en_0438472,"They are awesome, they get connected really quick with the bluetooth ...

I am a casual long distance runner and I find these headphones to be comfortable during exercise. The battery life and sound quality are both great for the price paid. I would definitely recommend this product to other active people.",4,4
en_0185898,"This is super cute and it looks absolutely precious on my daughter

This is super cute and it looks absolutely precious on my daughter. However, the band is way too big for her so I will have to sew it to fit her.",3,3
en_0587918,"Works fine for cost

Smell is very strong",3,3
en_0793302,"I’m so disappointed in this item

I’m so disappointed in this item! I made the mistake of not reading the reviews before I bought it or else I would have never ordered. The color is totally different than what the picture shows. I ordered a XXL and it fits like a small. Can’t even wear it! The tag on the bottom looks cute in the picture, but has the dumbest saying on it.",0,0
en_0243982,"Great Book!

Very good information. Hits right on what I have. Some great recipes for people who like to cook and use different ingredients. Some of the things I haven't even heard of and could never get in my very rural community and some of us have more than just hashimotos along with other food restrictions. All in all helpful.",3,3
en_0478242,"Perfect!

Perfect size party kit! I was able to tie dye 19 child size t-shirts.",4,4
en_0857724,"Super sharp

Sharp and grab the hair well. Will definitely order again.",4,4
en_0523840,"INSPIRATIONAL

I'm in the food business and in an unknown future of my food business, because of my business partner. When I watch this movie, and I've watched it more than once, it inspires more to know I can shoot for the stars.",4,4
en_0002447,"Great idea, Poor durability

Credit card holder is great. Durability is an issue. The top hard case near the camera cracked with less than a 2 ft. drop",2,2
en_0092349,"Useless

Less than one day, and it's already half separated from the screen. When it's seperated like that, the watch won't register touch right.",0,0
en_0098451,"Cracked twice

I have already gone through two of them. And they just keep cracking. It is protecting the watch face but wish it was a stronger product so it wouldn’t crack so easily. However it was easy to install the suction thing is great makes the process a lot easier.",2,2
en_0079718,"Nice Style Antenna

This is a good antenna, but it did not give us many channels. It could be where we live. It has a nice clean appearance and mounts easily to any window. It also connects easily to the TV. The seller is great, but unfortunately this did not work well for us.",2,2
en_0822238,"Durable product

Great quality! Exactly what I wanted and hard to find. Thank you!",4,4
en_0423750,"really bad quiality

Im really really disappointed with this product !!!! sweeter wool is badly sewn. Im afraid for the fisrt wash will all ripped. I wish I can get my money back !!!!",0,0
en_0228156,"Cute

love the look. the fabric is a bit too flimsy but will look great over my swim suit",3,3
en_0884110,"not best quality sound

I had the hardest time finding a copy of this record, so I was excited to get it! But its pretty low quality: very scratchy and muffled.",2,2
en_0665293,"When snap traps fail this is a an acceptable second solution but ONLY when used with caution to protect wildlife and pets!

So after an issue with sneaky mice, ones that evaded the snap traps we had to resort to using sticky trap and have found success with them. Snap traps should be your first approach as they are fast and clean kill but when used correctly sticky traps can be valuable, especially in the case of young mice that won't set off snap traps due to how light they are. Be certain to set the sticky trap in a spot where other animals won't potentially come in contact with them. Trapping birds, snakes or lizards (or your household pet) on these boards would be horrific! Be sure to check them daily if not several times a day. Once you have caught a mouse chances are it's still alive and the kindest thing to do is to quickly dispatch it. I've used a snap traps for this, placing a liner over the mouse to allow the snap trap to make clean contact instead of getting stuck in the goo and prolonging the process. Baiting the trap isn't necessary, just place it along walls the mice or rats use. You may discover you have more than one mouse in an area if you place a rat size trap out for mice. Please, please, if you can't resolve the situation with snap traps alone than use these but NEVER resort to rodent poison if at all possible! The horrible damage it does to wildlife is astronomical as it doesn't stop with the rodent but is passed on to every predator and scavenger in the ecosystem.",4,4
en_0626077,"Sub-par construction/materials

I have been an avid Kate fan for over 30+ years, her music IS EVERYTHING, yet the materials/construction of this CD box set are abysmal! I haven’t even played one album yet already the debut disc casing is ripped upon my attempt to extract the liner notes... seriously?! My only remaining hope is that the quality of the remastered versions are worth the exorbitant price of the less than stellar quality box set",0,0
